Date/Time,Demand,Year,Month,Day,Time,Temp,Dew Point Temp,Rel Hum,Wind Spd,Visibility,Stn Press,Weather
2012-04-01 00:00,1608.58333333333,2012,4,1,00:00,4.3,2.3,87,28,12.9,99.88,Rain
2012-04-01 01:00,1245.48333333333,2012,4,1,01:00,4.4,2.2,86,17,8,99.94,Rain - Fog
2012-04-01 02:00,1261.05,2012,4,1,02:00,3.8,1.6,86,26,6.4,100,Rain - Fog
2012-04-01 03:00,1266.33333333333,2012,4,1,03:00,2.8,0.7,86,39,8,100.1,Rain - Fog
2012-04-01 04:00,1402.05,2012,4,1,04:00,2.4,0.4,87,30,9.7,100.23,Moderate Rain
2012-04-01 05:00,1451.3,2012,4,1,05:00,3,0.9,86,35,9.7,100.37,Rain
2012-04-01 06:00,1342.65,2012,4,1,06:00,3.7,1.7,87,30,12.9,100.55,Rain
2012-04-01 07:00,1350.25,2012,4,1,07:00,4.7,1.3,79,24,16.1,100.74,Mostly Cloudy
2012-04-01 08:00,2049.33333333333,2012,4,1,08:00,5.3,1.3,75,20,24.1,100.94,Mostly Cloudy
2012-04-01 09:00,1241.83333333333,2012,4,1,09:00,5.9,1.9,75,13,24.1,101.07,Mostly Cloudy
2012-04-01 10:00,1336.96666666667,2012,4,1,10:00,7,1.5,68,7,32.2,101.15,Mostly Cloudy
2012-04-01 11:00,1226.15,2012,4,1,11:00,7.8,0.7,61,6,32.2,101.28,Mainly Clear
2012-04-01 12:00,1481.76666666667,2012,4,1,12:00,9.1,1.9,61,4,32.2,101.35,Mainly Clear
2012-04-01 13:00,901.016666666667,2012,4,1,13:00,9.5,0.3,53,9,32.2,101.41,Mainly Clear
2012-04-01 14:00,1604.71666666667,2012,4,1,14:00,9.8,-1.3,46,4,32.2,101.48,Mainly Clear
2012-04-01 15:00,1465.78333333333,2012,4,1,15:00,10.5,0.2,49,7,32.2,101.56,Mainly Clear
2012-04-01 16:00,1168.83333333333,2012,4,1,16:00,9.5,2.1,60,19,32.2,101.59,Mostly Cloudy
2012-04-01 17:00,1684.18333333333,2012,4,1,17:00,8.7,2.4,65,26,32.2,101.69,Mostly Cloudy
2012-04-01 18:00,1337.41666666667,2012,4,1,18:00,8.5,0.9,59,15,32.2,101.77,Cloudy
2012-04-01 19:00,4819.8,2012,4,1,19:00,8.4,1.6,62,13,32.2,101.82,Cloudy
2012-04-01 20:00,2183.98333333333,2012,4,1,20:00,7.9,2.5,69,11,32.2,101.91,Cloudy
2012-04-01 21:00,2224.65,2012,4,1,21:00,7.2,3.2,76,13,32.2,101.98,Mostly Cloudy
2012-04-01 22:00,1250.7,2012,4,1,22:00,6.6,3.1,78,19,32.2,102.01,Mostly Cloudy
2012-04-01 23:00,1447.86666666667,2012,4,1,23:00,6.8,3.5,79,13,32.2,102.08,Cloudy
2012-04-02 00:00,1165.66666666667,2012,4,2,00:00,7.2,2.9,74,22,32.2,102.11,Cloudy
2012-04-02 01:00,1213.86666666667,2012,4,2,01:00,7.1,2.8,74,22,32.2,102.11,Cloudy
2012-04-02 02:00,1094.21666666667,2012,4,2,02:00,7.3,3.2,75,17,32.2,102.12,Cloudy
2012-04-02 03:00,1327.98333333333,2012,4,2,03:00,7.4,3,74,20,32.2,102.13,Cloudy
2012-04-02 04:00,1180.71666666667,2012,4,2,04:00,7.5,2.7,72,28,32.2,102.16,Cloudy
2012-04-02 05:00,886.316666666667,2012,4,2,05:00,7.4,2.6,72,24,32.2,102.15,Cloudy
2012-04-02 06:00,1449.26666666667,2012,4,2,06:00,7.7,2.2,68,28,24.1,102.14,Cloudy
2012-04-02 07:00,1373.23333333333,2012,4,2,07:00,7.3,1.9,69,22,24.1,102.15,Cloudy
2012-04-02 08:00,1666.56666666667,2012,4,2,08:00,8.3,2,64,28,24.1,102.12,Cloudy
2012-04-02 09:00,874.183333333333,2012,4,2,09:00,8.9,1.6,60,33,24.1,102.1,Cloudy
2012-04-02 10:00,1255.61666666667,2012,4,2,10:00,9.4,1.8,59,41,24.1,101.99,Cloudy
2012-04-02 11:00,639.65,2012,4,2,11:00,9.8,2.7,61,22,24.1,102,Cloudy
2012-04-02 12:00,1120.31666666667,2012,4,2,12:00,11.3,2.8,56,19,24.1,101.91,Mostly Cloudy
2012-04-02 13:00,519.883333333333,2012,4,2,13:00,12.9,3,51,24,24.1,101.8,Mostly Cloudy
2012-04-02 14:00,789.733333333333,2012,4,2,14:00,12.4,2.6,51,22,24.1,101.71,Cloudy
2012-04-02 15:00,892.266666666667,2012,4,2,15:00,13.3,3.1,50,24,24.1,101.61,Cloudy
2012-04-02 16:00,1437.93333333333,2012,4,2,16:00,12.3,2.1,50,26,24.1,101.45,Cloudy
2012-04-02 17:00,739.083333333333,2012,4,2,17:00,12.2,1.9,49,28,24.1,101.35,Cloudy
2012-04-02 18:00,1654.75,2012,4,2,18:00,11.3,2.7,55,20,24.1,101.23,Cloudy
2012-04-02 19:00,2782.51666666667,2012,4,2,19:00,11,2.7,57,20,24.1,101.17,Cloudy
2012-04-02 20:00,837.466666666667,2012,4,2,20:00,11.3,2.8,56,19,24.1,101.13,Cloudy
2012-04-02 21:00,775.183333333333,2012,4,2,21:00,10.3,4.2,66,20,24.1,101.12,Rain
2012-04-02 22:00,2231.33333333333,2012,4,2,22:00,9.8,4.8,71,17,24.1,101.1,Rain
2012-04-02 23:00,1484.58333333333,2012,4,2,23:00,9.6,4.6,71,19,24.1,101.04,Rain
2012-04-03 00:00,1159.15,2012,4,3,00:00,10,4.2,67,17,24.1,100.92,Rain Showers
2012-04-03 01:00,971.333333333333,2012,4,3,01:00,9.5,4.8,72,11,24.1,100.85,Cloudy
2012-04-03 02:00,603.85,2012,4,3,02:00,8.8,4.6,75,11,24.1,100.77,Cloudy
2012-04-03 03:00,1141.7,2012,4,3,03:00,9.4,3.6,67,19,24.1,100.66,Cloudy
2012-04-03 04:00,1094.28333333333,2012,4,3,04:00,9.3,3.4,67,13,24.1,100.59,Cloudy
2012-04-03 05:00,879.65,2012,4,3,05:00,8.9,3.6,69,17,24.1,100.54,Rain Showers
2012-04-03 06:00,1266.75,2012,4,3,06:00,10,2.8,61,11,24.1,100.53,Rain Showers
2012-04-03 07:00,1104.2,2012,4,3,07:00,8.7,4,72,17,16.1,100.53,Rain
2012-04-03 08:00,1341.21666666667,2012,4,3,08:00,6.3,3.9,85,35,12.9,100.58,Rain
2012-04-03 09:00,1407.43333333333,2012,4,3,09:00,5.6,3,83,32,12.9,100.72,Rain
2012-04-03 10:00,655.45,2012,4,3,10:00,6,3.6,85,15,12.9,100.83,Rain
2012-04-03 11:00,1158.91666666667,2012,4,3,11:00,5.8,3.5,85,6,16.1,100.92,Rain
2012-04-03 12:00,1296.48333333333,2012,4,3,12:00,5.9,2.7,80,6,16.1,101.04,Rain
2012-04-03 13:00,1295.15,2012,4,3,13:00,6.6,2.7,76,0,24.1,101.13,Rain
2012-04-03 14:00,1353.76666666667,2012,4,3,14:00,7.1,3.4,77,11,24.1,101.22,Cloudy
2012-04-03 15:00,1676.2,2012,4,3,15:00,9,4.3,72,13,24.1,101.24,Mostly Cloudy
2012-04-03 16:00,2921.23333333333,2012,4,3,16:00,7.8,3.2,73,19,24.1,101.27,Mostly Cloudy
2012-04-03 17:00,2351.16666666667,2012,4,3,17:00,7.1,3.6,78,26,24.1,101.33,Rain
2012-04-03 18:00,2828.78333333333,2012,4,3,18:00,6.7,4,83,22,24.1,101.33,Mostly Cloudy
2012-04-03 19:00,1502.18333333333,2012,4,3,19:00,6.6,2.4,75,17,24.1,101.37,Mostly Cloudy
2012-04-03 20:00,1582.28333333333,2012,4,3,20:00,5.9,2.1,77,19,24.1,101.45,Mainly Clear
2012-04-03 21:00,1674.03333333333,2012,4,3,21:00,3.8,0.9,81,9,24.1,101.51,Mainly Clear
2012-04-03 22:00,1757.05,2012,4,3,22:00,3,0.4,83,17,24.1,101.52,Mainly Clear
2012-04-03 23:00,1614.93333333333,2012,4,3,23:00,4.4,1.9,84,11,24.1,101.54,Cloudy
2012-04-04 00:00,1176.88333333333,2012,4,4,00:00,3.9,1.6,85,11,24.1,101.53,Mostly Cloudy
2012-04-04 01:00,1330.41666666667,2012,4,4,01:00,3.7,1.3,84,7,24.1,101.52,Mainly Clear
2012-04-04 02:00,1422.65,2012,4,4,02:00,1.8,-0.4,85,11,24.1,101.49,Mainly Clear
2012-04-04 03:00,1358.41666666667,2012,4,4,03:00,2.1,-0.2,85,11,24.1,101.52,Mostly Cloudy
2012-04-04 04:00,1294.93333333333,2012,4,4,04:00,2.1,-0.1,85,9,24.1,101.51,Mostly Cloudy
2012-04-04 05:00,1260.86666666667,2012,4,4,05:00,2.1,0.4,88,6,24.1,101.53,Mostly Cloudy
2012-04-04 06:00,1955.56666666667,2012,4,4,06:00,3.3,1.6,89,4,24.1,101.56,Mostly Cloudy
2012-04-04 07:00,1392.55,2012,4,4,07:00,4.3,2.2,86,9,32.2,101.55,Mainly Clear
2012-04-04 08:00,1293.3,2012,4,4,08:00,5.9,2.1,77,4,32.2,101.59,Mostly Cloudy
2012-04-04 09:00,608.066666666667,2012,4,4,09:00,6.2,2.4,77,15,32.2,101.58,Mainly Clear
2012-04-04 10:00,1264.13333333333,2012,4,4,10:00,7.4,2.7,72,13,32.2,101.62,Mainly Clear
2012-04-04 11:00,596.666666666667,2012,4,4,11:00,7.3,2.9,74,15,32.2,101.64,Mainly Clear
2012-04-04 12:00,1149.63333333333,2012,4,4,12:00,7.9,3.5,74,19,32.2,101.66,Mainly Clear
2012-04-04 13:00,729.3,2012,4,4,13:00,7.8,3.6,75,11,32.2,101.69,Mainly Clear
2012-04-04 14:00,477.983333333333,2012,4,4,14:00,8.4,2.7,67,9,32.2,101.7,Mainly Clear
2012-04-04 15:00,854.733333333333,2012,4,4,15:00,7.8,2.8,71,15,32.2,101.69,Mostly Cloudy
2012-04-04 16:00,1684.91666666667,2012,4,4,16:00,7.9,1.8,65,11,32.2,101.71,Mostly Cloudy
2012-04-04 17:00,3332.73333333333,2012,4,4,17:00,7.6,1.4,65,9,32.2,101.75,Mostly Cloudy
2012-04-04 18:00,619.4,2012,4,4,18:00,7.4,1.9,68,7,32.2,101.77,Mostly Cloudy
2012-04-04 19:00,2081.46666666667,2012,4,4,19:00,6.3,2.5,77,7,32.2,101.8,Mostly Cloudy
2012-04-04 20:00,1657.51666666667,2012,4,4,20:00,6.8,2.5,74,7,32.2,101.85,Mostly Cloudy
2012-04-04 21:00,3422.53333333333,2012,4,4,21:00,5.6,2,78,6,32.2,101.85,Mostly Cloudy
2012-04-04 22:00,1733.36666666667,2012,4,4,22:00,5.6,2.5,80,4,32.2,101.85,Mainly Clear
2012-04-04 23:00,1155.71666666667,2012,4,4,23:00,3.9,0.3,77,7,32.2,101.88,Mainly Clear
2012-04-05 00:00,1080.08333333333,2012,4,5,00:00,3.9,0.8,80,7,32.2,101.9,Mainly Clear
2012-04-05 01:00,902.85,2012,4,5,01:00,3,-0.1,80,7,32.2,101.93,Mainly Clear
2012-04-05 02:00,1528.33333333333,2012,4,5,02:00,3.9,0.9,81,7,32.2,101.94,Mostly Cloudy
2012-04-05 03:00,1553.28333333333,2012,4,5,03:00,3.1,0.1,81,4,24.1,101.95,Mostly Cloudy
2012-04-05 04:00,940.533333333333,2012,4,5,04:00,4.1,0.7,78,0,24.1,101.95,Mostly Cloudy
2012-04-05 05:00,1599.3,2012,4,5,05:00,4.2,1.2,81,6,24.1,101.98,Mostly Cloudy
2012-04-05 06:00,1614.51666666667,2012,4,5,06:00,4.7,1.4,79,0,32.2,101.99,Mostly Cloudy
2012-04-05 07:00,1761.61666666667,2012,4,5,07:00,5.7,1.6,75,4,32.2,102.03,Mostly Cloudy
2012-04-05 08:00,1505.66666666667,2012,4,5,08:00,6.3,2.7,78,13,32.2,102.05,Cloudy
2012-04-05 09:00,758.6,2012,4,5,09:00,6.5,2.5,76,11,24.1,102.06,Cloudy
2012-04-05 10:00,1125.73333333333,2012,4,5,10:00,6.6,2.3,74,13,24.1,102.07,Mostly Cloudy
2012-04-05 11:00,1576.45,2012,4,5,11:00,7.9,3.3,73,13,24.1,102.06,Mostly Cloudy
2012-04-05 12:00,664.966666666667,2012,4,5,12:00,8.9,4.5,74,15,32.2,102.04,Mostly Cloudy
2012-04-05 13:00,494.083333333333,2012,4,5,13:00,8.8,3.9,71,17,32.2,102.02,Mostly Cloudy
2012-04-05 14:00,1212.61666666667,2012,4,5,14:00,8.6,2.9,67,11,32.2,101.98,Mostly Cloudy
2012-04-05 15:00,920.616666666667,2012,4,5,15:00,8.9,2.6,65,11,32.2,101.94,Mainly Clear
2012-04-05 16:00,1069.86666666667,2012,4,5,16:00,8.7,2.4,65,11,32.2,101.94,Mainly Clear
2012-04-05 17:00,553.033333333333,2012,4,5,17:00,8.8,1.6,61,11,32.2,101.93,Mainly Clear
2012-04-05 18:00,771.8,2012,4,5,18:00,8.2,1.5,63,7,32.2,101.93,Mainly Clear
2012-04-05 19:00,1117.26666666667,2012,4,5,19:00,7.3,1,64,6,32.2,101.96,Mainly Clear
2012-04-05 20:00,1320.11666666667,2012,4,5,20:00,7.2,1.1,65,6,32.2,102.01,Mainly Clear
2012-04-05 21:00,2221.8,2012,4,5,21:00,6.2,0.5,67,6,32.2,102.05,Mainly Clear
2012-04-05 22:00,2890.61666666667,2012,4,5,22:00,5.5,0.3,69,4,32.2,102.05,Mainly Clear
2012-04-05 23:00,2562.76666666667,2012,4,5,23:00,4.2,0.6,77,7,32.2,102.06,Mainly Clear
2012-04-06 00:00,1340.53333333333,2012,4,6,00:00,3.6,0.3,79,15,32.2,102.1,Mainly Clear
2012-04-06 01:00,1283.06666666667,2012,4,6,01:00,3.3,0.1,80,11,32.2,102.12,Mainly Clear
2012-04-06 02:00,1130.11666666667,2012,4,6,02:00,3.5,0.1,78,11,32.2,102.14,Mainly Clear
2012-04-06 03:00,1212.15,2012,4,6,03:00,2.4,-1,78,6,32.2,102.16,Mainly Clear
2012-04-06 04:00,1632.75,2012,4,6,04:00,3.6,0.2,78,0,32.2,102.16,Mostly Cloudy
2012-04-06 05:00,1644.71666666667,2012,4,6,05:00,3.9,0.4,78,7,32.2,102.22,Mostly Cloudy
2012-04-06 06:00,1050.88333333333,2012,4,6,06:00,4.6,1.1,78,9,32.2,102.29,Mostly Cloudy
2012-04-06 07:00,1304.36666666667,2012,4,6,07:00,5.3,1.7,78,11,24.1,102.36,Cloudy
2012-04-06 08:00,1807.4,2012,4,6,08:00,5.8,1.6,74,11,24.1,102.42,Cloudy
2012-04-06 09:00,1293.08333333333,2012,4,6,09:00,6.6,2.4,75,13,24.1,102.47,Rain Showers
2012-04-06 10:00,479.933333333333,2012,4,6,10:00,7,2.6,74,7,24.1,102.5,Mostly Cloudy
2012-04-06 11:00,505.8,2012,4,6,11:00,8.8,4,72,6,24.1,102.5,Mostly Cloudy
2012-04-06 12:00,481.65,2012,4,6,12:00,7.9,2.8,70,13,24.1,102.48,Rain Showers
2012-04-06 13:00,1076.21666666667,2012,4,6,13:00,9.3,4.3,71,13,24.1,102.48,Mainly Clear
2012-04-06 14:00,1013.6,2012,4,6,14:00,10.4,4.3,66,9,24.1,102.46,Mainly Clear
2012-04-06 15:00,874.9,2012,4,6,15:00,9.5,3.9,68,17,24.1,102.46,Mainly Clear
2012-04-06 16:00,456.133333333333,2012,4,6,16:00,10.4,2.3,57,11,24.1,102.47,Mostly Cloudy
2012-04-06 17:00,635.966666666667,2012,4,6,17:00,9.7,2.1,59,7,24.1,102.47,Mainly Clear
2012-04-06 18:00,1040.51666666667,2012,4,6,18:00,8.8,2.1,63,9,24.1,102.48,Mainly Clear
2012-04-06 19:00,1048.85,2012,4,6,19:00,7.7,2.2,68,4,24.1,102.5,Mainly Clear
2012-04-06 20:00,1812.01666666667,2012,4,6,20:00,7.7,2.3,69,0,24.1,102.54,Mainly Clear
2012-04-06 21:00,1247.05,2012,4,6,21:00,6.2,1.4,71,6,24.1,102.57,Mainly Clear
2012-04-06 22:00,1744.65,2012,4,6,22:00,4.2,0.1,75,9,24.1,102.58,Mainly Clear
2012-04-06 23:00,2420.73333333333,2012,4,6,23:00,4.8,0.8,75,11,24.1,102.59,Mainly Clear
2012-04-07 00:00,1282.15,2012,4,7,00:00,3.6,-0.2,76,11,24.1,102.59,Mainly Clear
2012-04-07 01:00,1411.05,2012,4,7,01:00,4.1,0.1,75,13,24.1,102.63,Mainly Clear
2012-04-07 02:00,1108.81666666667,2012,4,7,02:00,3.2,-0.7,76,11,24.1,102.65,Clear
2012-04-07 03:00,1042.6,2012,4,7,03:00,2.5,-0.9,78,6,24.1,102.64,Clear
2012-04-07 04:00,1738.73333333333,2012,4,7,04:00,3.2,-0.7,76,6,24.1,102.65,Mainly Clear
2012-04-07 05:00,1397.43333333333,2012,4,7,05:00,1.7,-1.3,80,6,24.1,102.62,Mainly Clear
2012-04-07 06:00,1248.66666666667,2012,4,7,06:00,2.8,-0.8,77,0,24.1,102.63,Mainly Clear
2012-04-07 07:00,1618.95,2012,4,7,07:00,3.8,-0.1,76,4,32.2,102.64,Clear
2012-04-07 08:00,1283.83333333333,2012,4,7,08:00,6.5,1.2,69,4,32.2,102.63,Clear
2012-04-07 09:00,1625.5,2012,4,7,09:00,7.9,1.2,63,15,32.2,102.65,Clear
2012-04-07 10:00,681.816666666667,2012,4,7,10:00,9.1,1.6,59,13,48.3,102.65,Clear
2012-04-07 11:00,1026.85,2012,4,7,11:00,8.9,3.2,67,19,48.3,102.64,Clear
2012-04-07 12:00,493.05,2012,4,7,12:00,10.1,4.1,66,19,48.3,102.57,Clear
2012-04-07 13:00,437.866666666667,2012,4,7,13:00,10.3,4.1,65,22,48.3,102.5,Clear
2012-04-07 14:00,450.566666666667,2012,4,7,14:00,10.4,4.2,65,26,48.3,102.45,Clear
2012-04-07 15:00,603.333333333333,2012,4,7,15:00,10.9,4.5,65,28,48.3,102.4,Clear
2012-04-07 16:00,687.1,2012,4,7,16:00,10.4,3,60,28,48.3,102.38,Clear
2012-04-07 17:00,561.15,2012,4,7,17:00,10.3,2.3,58,20,48.3,102.31,Mainly Clear
2012-04-07 18:00,514.333333333333,2012,4,7,18:00,9.8,2.6,61,19,48.3,102.28,Mainly Clear
2012-04-07 19:00,624.566666666667,2012,4,7,19:00,8.8,1.4,60,19,48.3,102.27,Clear
2012-04-07 20:00,1263.75,2012,4,7,20:00,8.8,-0.4,52,9,48.3,102.26,Clear
2012-04-07 21:00,1321.15,2012,4,7,21:00,8.2,-2.2,48,0,48.3,102.28,Clear
2012-04-07 22:00,1818.63333333333,2012,4,7,22:00,7.3,-1.1,55,9,48.3,102.31,Clear
2012-04-07 23:00,1322.88333333333,2012,4,7,23:00,6.2,-1.3,59,0,32.2,102.33,Clear
2012-04-08 00:00,1184.78333333333,2012,4,8,00:00,5.7,-1.5,60,7,32.2,102.35,Clear
2012-04-08 01:00,1131.01666666667,2012,4,8,01:00,5.9,-1.4,59,6,32.2,102.34,Mostly Cloudy
2012-04-08 02:00,1211.21666666667,2012,4,8,02:00,4,-1.6,67,9,32.2,102.29,Mostly Cloudy
2012-04-08 03:00,1202.41666666667,2012,4,8,03:00,5,-0.6,67,4,32.2,102.25,Mainly Clear
2012-04-08 04:00,1281.03333333333,2012,4,8,04:00,4.9,0.4,73,0,32.2,102.22,Mostly Cloudy
2012-04-08 05:00,1114.21666666667,2012,4,8,05:00,4.1,-2.3,63,0,32.2,102.21,Mainly Clear
2012-04-08 06:00,1449.1,2012,4,8,06:00,3.8,-2,66,6,32.2,102.23,Mostly Cloudy
2012-04-08 07:00,1213.4,2012,4,8,07:00,7.3,2.2,70,4,32.2,102.22,Mostly Cloudy
2012-04-08 08:00,1489.16666666667,2012,4,8,08:00,9,3.5,68,11,48.3,102.22,Mostly Cloudy
2012-04-08 09:00,1073.06666666667,2012,4,8,09:00,10,3.9,66,13,48.3,102.22,Mostly Cloudy
2012-04-08 10:00,477.033333333333,2012,4,8,10:00,10.4,4.2,65,19,48.3,102.2,Mostly Cloudy
2012-04-08 11:00,546.283333333333,2012,4,8,11:00,11.6,4.3,61,22,48.3,102.17,Mostly Cloudy
2012-04-08 12:00,543.2,2012,4,8,12:00,12,4.7,61,22,48.3,102.11,Mostly Cloudy
2012-04-08 13:00,471.683333333333,2012,4,8,13:00,11.2,4.4,63,24,48.3,102.05,Cloudy
2012-04-08 14:00,442.066666666667,2012,4,8,14:00,11,4.1,62,20,48.3,101.97,Cloudy
2012-04-08 15:00,454.216666666667,2012,4,8,15:00,12.2,5.1,62,22,48.3,101.89,Cloudy
2012-04-08 16:00,478.15,2012,4,8,16:00,10.7,4.5,65,28,48.3,101.85,Mostly Cloudy
2012-04-08 17:00,447.75,2012,4,8,17:00,11,5.1,67,28,48.3,101.81,Mostly Cloudy
2012-04-08 18:00,473.7,2012,4,8,18:00,9.5,5.8,78,20,48.3,101.75,Mostly Cloudy
2012-04-08 19:00,532.9,2012,4,8,19:00,8.8,5,77,20,48.3,101.73,Mostly Cloudy
2012-04-08 20:00,1033.35,2012,4,8,20:00,8.8,4.4,74,19,48.3,101.71,Mostly Cloudy
2012-04-08 21:00,1283.75,2012,4,8,21:00,7.7,4.2,78,17,48.3,101.71,Mostly Cloudy
2012-04-08 22:00,1436.26666666667,2012,4,8,22:00,8.3,3.2,70,22,48.3,101.71,Mostly Cloudy
2012-04-08 23:00,1507.01666666667,2012,4,8,23:00,8.4,4.2,75,19,32.2,101.7,Mostly Cloudy
2012-04-09 00:00,970.366666666667,2012,4,9,00:00,8.4,4.3,75,19,32.2,101.66,Mostly Cloudy
2012-04-09 01:00,990,2012,4,9,01:00,8.3,4.1,75,15,32.2,101.65,Mostly Cloudy
2012-04-09 02:00,962.4,2012,4,9,02:00,8.8,4.6,75,17,32.2,101.62,Cloudy
2012-04-09 03:00,630.616666666667,2012,4,9,03:00,7.5,3.7,77,0,32.2,101.59,Mostly Cloudy
2012-04-09 04:00,878,2012,4,9,04:00,6.4,2.8,78,6,32.2,101.56,Mostly Cloudy
2012-04-09 05:00,1181.51666666667,2012,4,9,05:00,6.6,2.5,75,7,32.2,101.54,Mostly Cloudy
2012-04-09 06:00,1084.61666666667,2012,4,9,06:00,6.5,2.9,78,0,32.2,101.52,Cloudy
2012-04-09 07:00,1121.05,2012,4,9,07:00,9.5,4.1,69,4,32.2,101.55,Cloudy
2012-04-09 08:00,937.05,2012,4,9,08:00,10.7,3.5,61,7,32.2,101.54,Mainly Clear
2012-04-09 09:00,1014.65,2012,4,9,09:00,11.6,5.6,67,9,32.2,101.59,Mostly Cloudy
2012-04-09 10:00,867.566666666667,2012,4,9,10:00,12.3,6.3,67,17,32.2,101.54,Mostly Cloudy
2012-04-09 11:00,485.483333333333,2012,4,9,11:00,13.1,6.7,65,13,32.2,101.46,Mainly Clear
2012-04-09 12:00,499.516666666667,2012,4,9,12:00,12.2,7.9,75,15,48.3,101.43,Cloudy
2012-04-09 13:00,888.916666666667,2012,4,9,13:00,13.8,6.6,62,17,48.3,101.35,Mostly Cloudy
2012-04-09 14:00,742.283333333333,2012,4,9,14:00,14.4,5.5,55,15,48.3,101.29,Mostly Cloudy
2012-04-09 15:00,761.666666666667,2012,4,9,15:00,14.6,4.9,52,15,48.3,101.25,Cloudy
2012-04-09 16:00,893.983333333333,2012,4,9,16:00,14.6,5.9,56,13,48.3,101.23,Cloudy
2012-04-09 17:00,2589.93333333333,2012,4,9,17:00,14.6,3.4,47,11,48.3,101.14,Cloudy
2012-04-09 18:00,778.116666666667,2012,4,9,18:00,12.9,4.2,55,11,48.3,101.11,Cloudy
2012-04-09 19:00,1259.05,2012,4,9,19:00,10.8,7.3,79,9,48.3,101.13,Cloudy
2012-04-09 20:00,1289.51666666667,2012,4,9,20:00,10.2,6,75,9,48.3,101.14,Cloudy
2012-04-09 21:00,1322.86666666667,2012,4,9,21:00,10.4,5.8,73,6,48.3,101.18,Mostly Cloudy
2012-04-09 22:00,1395.66666666667,2012,4,9,22:00,11.5,4.3,61,17,48.3,101.06,Cloudy
2012-04-09 23:00,923.283333333333,2012,4,9,23:00,11.5,4.7,63,0,32.2,101.06,Cloudy
2012-04-10 00:00,625.75,2012,4,10,00:00,10.2,6.8,79,4,32.2,101.04,Cloudy
2012-04-10 01:00,464.45,2012,4,10,01:00,10.6,5,68,0,32.2,100.93,Cloudy
2012-04-10 02:00,476.5,2012,4,10,02:00,9.9,4.5,69,11,32.2,100.9,Cloudy
2012-04-10 03:00,497.75,2012,4,10,03:00,7.7,3.7,76,9,32.2,100.8,Mostly Cloudy
2012-04-10 04:00,450.116666666667,2012,4,10,04:00,7.7,4.9,82,17,32.2,100.73,Mostly Cloudy
2012-04-10 05:00,466.8,2012,4,10,05:00,8.8,4.8,76,15,32.2,100.68,Cloudy
2012-04-10 06:00,1171.31666666667,2012,4,10,06:00,8.6,6.1,84,24,32.2,100.66,Mostly Cloudy
2012-04-10 07:00,1144.81666666667,2012,4,10,07:00,9.6,6.3,80,22,32.2,100.69,Cloudy
2012-04-10 08:00,729.466666666667,2012,4,10,08:00,9.7,6.3,79,28,32.2,100.64,Cloudy
2012-04-10 09:00,1349.11666666667,2012,4,10,09:00,9.9,7.4,84,20,48.3,100.64,Cloudy
2012-04-10 10:00,814.783333333333,2012,4,10,10:00,10.8,7.2,78,15,48.3,100.66,Cloudy
2012-04-10 11:00,545.316666666667,2012,4,10,11:00,11.7,6.2,69,17,48.3,100.65,Cloudy
2012-04-10 12:00,2402.4,2012,4,10,12:00,12.6,6.2,65,26,48.3,100.7,Cloudy
2012-04-10 13:00,723.316666666667,2012,4,10,13:00,13.4,4.9,56,7,48.3,100.7,Cloudy
2012-04-10 14:00,1466.95,2012,4,10,14:00,15.6,5.9,52,0,32.2,100.7,Mostly Cloudy
2012-04-10 15:00,1421.18333333333,2012,4,10,15:00,16,6.6,54,15,32.2,100.7,Mostly Cloudy
2012-04-10 16:00,974.566666666667,2012,4,10,16:00,15.1,4.3,48,15,32.2,100.75,Mostly Cloudy
2012-04-10 17:00,1621.6,2012,4,10,17:00,14.9,5.3,53,7,32.2,100.76,Mostly Cloudy
2012-04-10 18:00,1166,2012,4,10,18:00,14.5,5.6,55,7,32.2,100.75,Mostly Cloudy
2012-04-10 19:00,1343.11666666667,2012,4,10,19:00,13.8,5.5,57,7,32.2,100.81,Mostly Cloudy
2012-04-10 20:00,1132.08333333333,2012,4,10,20:00,13.8,5.8,58,0,32.2,100.87,Cloudy
2012-04-10 21:00,1253.61666666667,2012,4,10,21:00,13.8,6.5,61,6,24.1,100.87,Rain Showers
2012-04-10 22:00,1178.18333333333,2012,4,10,22:00,12,6.6,69,0,24.1,100.82,Cloudy
2012-04-10 23:00,1105.15,2012,4,10,23:00,11.2,6.3,72,0,32.2,100.79,Mostly Cloudy
2012-04-11 00:00,488.366666666667,2012,4,11,00:00,10.6,5.2,69,0,32.2,100.75,Mostly Cloudy
2012-04-11 01:00,440.25,2012,4,11,01:00,10.2,4.8,69,7,32.2,100.73,Mostly Cloudy
2012-04-11 02:00,500.016666666667,2012,4,11,02:00,10.7,4.3,65,6,32.2,100.67,Cloudy
2012-04-11 03:00,465.05,2012,4,11,03:00,10.6,5.2,69,0,24.1,100.66,Cloudy
2012-04-11 04:00,999.916666666667,2012,4,11,04:00,10.2,5.4,72,0,24.1,100.6,Rain Showers
2012-04-11 05:00,1045.66666666667,2012,4,11,05:00,9.9,6.4,79,0,24.1,100.56,Mostly Cloudy
2012-04-11 06:00,1286.45,2012,4,11,06:00,9.2,5.8,79,6,24.1,100.5,Cloudy
2012-04-11 07:00,516,2012,4,11,07:00,10.8,6.2,73,0,24.1,100.46,Cloudy
